order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
6895,3042,2/20/23,4:30:09 PM,129.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
6896,3042,2/20/23,4:30:09 PM,111.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
6897,3042,2/20/23,4:30:09 PM,106.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
6898,3043,2/20/23,4:46:25 PM,102.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
6899,3043,2/20/23,4:46:25 PM,109.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
6900,3044,2/20/23,5:10:25 PM,102.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
6901,3045,2/20/23,5:27:46 PM,102.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
6902,3045,2/20/23,5:27:46 PM,113.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
6903,3046,2/20/23,5:35:34 PM,132.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
6904,3047,2/20/23,5:42:09 PM,101.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
6905,3047,2/20/23,5:42:09 PM,116.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
6906,3047,2/20/23,5:42:09 PM,122.0,6,data/order_details.csv,2026-07-19 18:23:36.941749+00:00
