order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
3139,1389,1/23/23,10:05:37 PM,108.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
3140,1390,1/24/23,11:38:40 AM,106.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
3141,1391,1/24/23,12:26:08 PM,117.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
3142,1391,1/24/23,12:26:08 PM,121.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
3143,1391,1/24/23,12:26:08 PM,123.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
3144,1391,1/24/23,12:26:08 PM,123.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
3145,1392,1/24/23,12:37:39 PM,126.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
3146,1392,1/24/23,12:37:39 PM,111.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
3147,1393,1/24/23,12:43:03 PM,101.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
3148,1393,1/24/23,12:43:03 PM,106.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
3149,1394,1/24/23,1:25:55 PM,109.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
3150,1395,1/24/23,1:32:52 PM,106.0,3,data/order_details.csv,2026-07-19 18:23:36.348166+00:00
