order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
3199,1417,1/24/23,5:31:05 PM,129.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
3200,1417,1/24/23,5:31:05 PM,111.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
3201,1418,1/24/23,5:50:34 PM,120.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
3202,1419,1/24/23,6:07:48 PM,111.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
3203,1419,1/24/23,6:07:48 PM,132.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
3204,1420,1/24/23,6:10:44 PM,115.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
3205,1420,1/24/23,6:10:44 PM,116.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
3206,1420,1/24/23,6:10:44 PM,130.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
3207,1421,1/24/23,6:17:01 PM,122.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
3208,1422,1/24/23,6:26:42 PM,129.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
3209,1422,1/24/23,6:26:42 PM,106.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
3210,1423,1/24/23,6:32:23 PM,107.0,3,data/order_details.csv,2026-07-19 18:23:36.356690+00:00
