order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
3439,1522,1/26/23,2:35:32 PM,108.0,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
3440,1522,1/26/23,2:35:32 PM,108.0,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
3441,1522,1/26/23,2:35:32 PM,117.0,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
3442,1523,1/26/23,2:38:13 PM,119.0,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
3443,1524,1/26/23,2:47:17 PM,132.0,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
3444,1525,1/26/23,2:47:46 PM,118.0,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
3445,1526,1/26/23,2:55:06 PM,106.0,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
3446,1527,1/26/23,3:14:30 PM,116.0,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
3447,1527,1/26/23,3:14:30 PM,126.0,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
3448,1528,1/26/23,3:24:38 PM,,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
3449,1529,1/26/23,3:35:32 PM,118.0,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
3450,1529,1/26/23,3:35:32 PM,114.0,3,data/order_details.csv,2026-07-19 18:23:36.395905+00:00
