order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
3271,1449,1/24/23,9:12:27 PM,122.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
3272,1450,1/24/23,9:23:08 PM,101.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
3273,1450,1/24/23,9:23:08 PM,101.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
3274,1450,1/24/23,9:23:08 PM,124.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
3275,1450,1/24/23,9:23:08 PM,113.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
3276,1451,1/24/23,9:23:59 PM,124.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
3277,1451,1/24/23,9:23:59 PM,125.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
3278,1451,1/24/23,9:23:59 PM,109.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
3279,1451,1/24/23,9:23:59 PM,112.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
3280,1452,1/24/23,10:32:11 PM,128.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
3281,1452,1/24/23,10:32:11 PM,119.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
3282,1453,1/25/23,12:24:36 PM,116.0,3,data/order_details.csv,2026-07-19 18:23:36.367449+00:00
