order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
7387,3255,2/24/23,4:41:21 PM,132.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
7388,3256,2/24/23,5:31:07 PM,104.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
7389,3256,2/24/23,5:31:07 PM,108.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
7390,3256,2/24/23,5:31:07 PM,113.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
7391,3256,2/24/23,5:31:07 PM,113.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
7392,3257,2/24/23,5:38:20 PM,111.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
7393,3257,2/24/23,5:38:20 PM,105.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
7394,3258,2/24/23,5:40:49 PM,125.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
7395,3258,2/24/23,5:40:49 PM,109.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
7396,3258,2/24/23,5:40:49 PM,130.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
7397,3259,2/24/23,5:40:57 PM,116.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
7398,3260,2/24/23,5:41:19 PM,105.0,6,data/order_details.csv,2026-07-19 18:23:37.016853+00:00
