order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
11887,5218,3/29/23,4:17:59 PM,106.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
11888,5218,3/29/23,4:17:59 PM,132.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
11889,5219,3/29/23,4:23:18 PM,102.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
11890,5219,3/29/23,4:23:18 PM,112.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
11891,5219,3/29/23,4:23:18 PM,118.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
11892,5220,3/29/23,4:50:51 PM,114.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
11893,5221,3/29/23,4:50:56 PM,101.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
11894,5221,3/29/23,4:50:56 PM,102.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
11895,5221,3/29/23,4:50:56 PM,102.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
11896,5222,3/29/23,4:58:46 PM,112.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
11897,5222,3/29/23,4:58:46 PM,113.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
11898,5223,3/29/23,4:59:08 PM,102.0,10,data/order_details.csv,2026-07-19 18:23:37.864283+00:00
