order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
1717,762,1/13/23,4:36:36 PM,,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1718,763,1/13/23,4:38:57 PM,108.0,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1719,764,1/13/23,4:39:39 PM,117.0,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1720,764,1/13/23,4:39:39 PM,,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1721,765,1/13/23,5:11:41 PM,102.0,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1722,765,1/13/23,5:11:41 PM,110.0,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1723,765,1/13/23,5:11:41 PM,118.0,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1724,765,1/13/23,5:11:41 PM,120.0,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1725,766,1/13/23,5:21:45 PM,127.0,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1726,766,1/13/23,5:21:45 PM,129.0,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1727,766,1/13/23,5:21:45 PM,105.0,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1728,767,1/13/23,5:21:48 PM,108.0,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
1729,768,1/13/23,5:23:34 PM,115.0,2,data/order_details.csv,2026-07-19 18:23:36.078581+00:00
