order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
2042,911,1/16/23,11:36:00 AM,131.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2043,912,1/16/23,11:39:48 AM,112.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2044,913,1/16/23,11:55:24 AM,123.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2045,914,1/16/23,12:14:22 PM,132.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2046,915,1/16/23,12:20:22 PM,101.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2047,915,1/16/23,12:20:22 PM,124.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2048,915,1/16/23,12:20:22 PM,126.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2049,915,1/16/23,12:20:22 PM,111.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2050,915,1/16/23,12:20:22 PM,113.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2051,915,1/16/23,12:20:22 PM,113.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2052,915,1/16/23,12:20:22 PM,119.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2053,915,1/16/23,12:20:22 PM,122.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
2054,916,1/16/23,12:30:09 PM,117.0,2,data/order_details.csv,2026-07-19 18:23:36.162079+00:00
