order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
1938,859,1/15/23,1:05:13 PM,103.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1939,859,1/15/23,1:05:13 PM,114.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1940,860,1/15/23,1:07:53 PM,120.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1941,860,1/15/23,1:07:53 PM,122.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1942,861,1/15/23,1:08:44 PM,119.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1943,862,1/15/23,1:10:45 PM,105.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1944,863,1/15/23,1:12:29 PM,106.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1945,864,1/15/23,2:04:23 PM,107.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1946,864,1/15/23,2:04:23 PM,109.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1947,864,1/15/23,2:04:23 PM,117.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1948,864,1/15/23,2:04:23 PM,128.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1949,864,1/15/23,2:04:23 PM,120.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
1950,864,1/15/23,2:04:23 PM,131.0,2,data/order_details.csv,2026-07-19 18:23:36.143826+00:00
