order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
8755,3838,3/6/23,2:47:21 PM,101.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
8756,3839,3/6/23,3:05:16 PM,127.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
8757,3840,3/6/23,3:18:05 PM,131.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
8758,3840,3/6/23,3:18:05 PM,132.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
8759,3841,3/6/23,3:18:10 PM,105.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
8760,3841,3/6/23,3:18:10 PM,130.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
8761,3842,3/6/23,3:41:03 PM,101.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
8762,3842,3/6/23,3:41:03 PM,129.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
8763,3843,3/6/23,3:46:23 PM,101.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
8764,3843,3/6/23,3:46:23 PM,132.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
8765,3844,3/6/23,3:59:29 PM,103.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
8766,3844,3/6/23,3:59:29 PM,106.0,8,data/order_details.csv,2026-07-19 18:23:37.236623+00:00
