order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
4699,2079,2/4/23,2:57:11 PM,122.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
4700,2080,2/4/23,2:58:48 PM,102.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
4701,2080,2/4/23,2:58:48 PM,128.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
4702,2081,2/4/23,3:14:39 PM,129.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
4703,2081,2/4/23,3:14:39 PM,112.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
4704,2081,2/4/23,3:14:39 PM,112.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
4705,2081,2/4/23,3:14:39 PM,113.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
4706,2082,2/4/23,3:16:20 PM,112.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
4707,2083,2/4/23,3:40:20 PM,104.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
4708,2084,2/4/23,4:06:23 PM,125.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
4709,2084,2/4/23,4:06:23 PM,117.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
4710,2085,2/4/23,4:16:36 PM,127.0,4,data/order_details.csv,2026-07-19 18:23:36.602771+00:00
