order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
4903,2173,2/5/23,9:56:42 PM,107.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
4904,2174,2/5/23,10:00:17 PM,118.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
4905,2174,2/5/23,10:00:17 PM,120.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
4906,2174,2/5/23,10:00:17 PM,121.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
4907,2174,2/5/23,10:00:17 PM,105.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
4908,2175,2/6/23,11:16:08 AM,124.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
4909,2176,2/6/23,11:18:53 AM,116.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
4910,2177,2/6/23,11:25:48 AM,116.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
4911,2177,2/6/23,11:25:48 AM,113.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
4912,2178,2/6/23,11:32:25 AM,109.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
4913,2179,2/6/23,11:54:09 AM,113.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
4914,2180,2/6/23,11:59:14 AM,108.0,4,data/order_details.csv,2026-07-19 18:23:36.634356+00:00
