order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
8479,3713,3/4/23,2:45:20 PM,101.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
8480,3713,3/4/23,2:45:20 PM,102.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
8481,3713,3/4/23,2:45:20 PM,109.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
8482,3713,3/4/23,2:45:20 PM,129.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
8483,3714,3/4/23,2:47:48 PM,109.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
8484,3715,3/4/23,2:51:20 PM,103.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
8485,3715,3/4/23,2:51:20 PM,117.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
8486,3715,3/4/23,2:51:20 PM,132.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
8487,3716,3/4/23,2:57:58 PM,109.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
8488,3716,3/4/23,2:57:58 PM,111.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
8489,3717,3/4/23,3:38:29 PM,102.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
8490,3717,3/4/23,3:38:29 PM,117.0,7,data/order_details.csv,2026-07-19 18:23:37.188952+00:00
