order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
8011,3516,2/28/23,8:05:17 PM,109.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
8012,3516,2/28/23,8:05:17 PM,122.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
8013,3516,2/28/23,8:05:17 PM,106.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
8014,3516,2/28/23,8:05:17 PM,132.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
8015,3517,2/28/23,8:06:50 PM,110.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
8016,3517,2/28/23,8:06:50 PM,122.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
8017,3518,2/28/23,8:40:24 PM,107.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
8018,3518,2/28/23,8:40:24 PM,102.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
8019,3519,2/28/23,8:42:48 PM,124.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
8020,3519,2/28/23,8:42:48 PM,125.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
8021,3520,2/28/23,8:47:42 PM,129.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
8022,3520,2/28/23,8:47:42 PM,132.0,7,data/order_details.csv,2026-07-19 18:23:37.115130+00:00
