order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
11791,5183,3/28/23,8:13:50 PM,109.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
11792,5184,3/28/23,8:20:01 PM,108.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
11793,5184,3/28/23,8:20:01 PM,105.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
11794,5185,3/28/23,8:24:32 PM,109.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
11795,5185,3/28/23,8:24:32 PM,122.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
11796,5186,3/28/23,8:28:50 PM,113.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
11797,5186,3/28/23,8:28:50 PM,131.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
11798,5187,3/28/23,8:39:16 PM,102.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
11799,5187,3/28/23,8:39:16 PM,108.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
11800,5187,3/28/23,8:39:16 PM,130.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
11801,5188,3/28/23,8:43:58 PM,107.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
11802,5188,3/28/23,8:43:58 PM,124.0,10,data/order_details.csv,2026-07-19 18:23:37.849696+00:00
