order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
11959,5253,3/30/23,12:16:02 PM,105.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
11960,5254,3/30/23,12:18:47 PM,101.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
11961,5254,3/30/23,12:18:47 PM,113.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
11962,5255,3/30/23,12:30:24 PM,111.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
11963,5256,3/30/23,12:36:09 PM,110.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
11964,5257,3/30/23,12:37:26 PM,116.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
11965,5258,3/30/23,12:44:10 PM,126.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
11966,5258,3/30/23,12:44:10 PM,127.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
11967,5258,3/30/23,12:44:10 PM,122.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
11968,5259,3/30/23,12:52:24 PM,117.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
11969,5259,3/30/23,12:52:24 PM,121.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
11970,5260,3/30/23,12:57:03 PM,125.0,10,data/order_details.csv,2026-07-19 18:23:37.878822+00:00
