order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
365,152,1/3/23,3:09:42 PM,131.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
366,152,1/3/23,3:09:42 PM,106.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
367,152,1/3/23,3:09:42 PM,114.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
368,153,1/3/23,3:16:34 PM,129.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
369,154,1/3/23,3:22:43 PM,119.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
370,155,1/3/23,3:28:59 PM,104.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
371,155,1/3/23,3:28:59 PM,111.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
372,155,1/3/23,3:28:59 PM,113.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
373,155,1/3/23,3:28:59 PM,118.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
374,156,1/3/23,3:42:19 PM,111.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
375,156,1/3/23,3:42:19 PM,106.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
376,157,1/3/23,3:43:03 PM,117.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
377,157,1/3/23,3:43:03 PM,128.0,1,data/order_details.csv,2026-07-19 18:23:35.861818+00:00
