order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
8707,3817,3/6/23,12:13:16 PM,108.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
8708,3818,3/6/23,12:19:00 PM,124.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
8709,3818,3/6/23,12:19:00 PM,128.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
8710,3818,3/6/23,12:19:00 PM,122.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
8711,3818,3/6/23,12:19:00 PM,131.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
8712,3819,3/6/23,12:24:41 PM,108.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
8713,3820,3/6/23,12:27:51 PM,122.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
8714,3821,3/6/23,12:29:52 PM,107.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
8715,3821,3/6/23,12:29:52 PM,103.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
8716,3821,3/6/23,12:29:52 PM,108.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
8717,3821,3/6/23,12:29:52 PM,125.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
8718,3821,3/6/23,12:29:52 PM,109.0,8,data/order_details.csv,2026-07-19 18:23:37.228982+00:00
