order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
9823,4302,3/14/23,12:47:54 PM,121.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
9824,4303,3/14/23,12:49:45 PM,102.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
9825,4303,3/14/23,12:49:45 PM,122.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
9826,4304,3/14/23,12:56:21 PM,126.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
9827,4305,3/14/23,1:09:20 PM,101.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
9828,4305,3/14/23,1:09:20 PM,102.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
9829,4305,3/14/23,1:09:20 PM,124.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
9830,4305,3/14/23,1:09:20 PM,127.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
9831,4305,3/14/23,1:09:20 PM,111.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
9832,4305,3/14/23,1:09:20 PM,112.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
9833,4305,3/14/23,1:09:20 PM,113.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
9834,4305,3/14/23,1:09:20 PM,119.0,8,data/order_details.csv,2026-07-19 18:23:37.402049+00:00
