order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
5299,2347,2/8/23,8:28:32 PM,113.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
5300,2347,2/8/23,8:28:32 PM,105.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
5301,2348,2/8/23,8:58:36 PM,101.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
5302,2348,2/8/23,8:58:36 PM,115.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
5303,2348,2/8/23,8:58:36 PM,121.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
5304,2349,2/8/23,8:59:06 PM,122.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
5305,2350,2/8/23,9:21:37 PM,120.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
5306,2351,2/8/23,9:52:14 PM,109.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
5307,2351,2/8/23,9:52:14 PM,119.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
5308,2351,2/8/23,9:52:14 PM,119.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
5309,2351,2/8/23,9:52:14 PM,123.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
5310,2352,2/8/23,10:21:27 PM,112.0,5,data/order_details.csv,2026-07-19 18:23:36.691342+00:00
