order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
6163,2725,2/15/23,11:52:00 AM,122.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
6164,2725,2/15/23,11:52:00 AM,130.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
6165,2725,2/15/23,11:52:00 AM,114.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
6166,2726,2/15/23,11:54:55 AM,107.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
6167,2727,2/15/23,11:56:33 AM,110.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
6168,2727,2/15/23,11:56:33 AM,119.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
6169,2728,2/15/23,12:12:02 PM,116.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
6170,2728,2/15/23,12:12:02 PM,103.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
6171,2729,2/15/23,1:29:30 PM,106.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
6172,2730,2/15/23,1:53:02 PM,106.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
6173,2731,2/15/23,1:54:31 PM,120.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
6174,2732,2/15/23,2:16:54 PM,107.0,5,data/order_details.csv,2026-07-19 18:23:36.820584+00:00
