order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
8599,3771,3/5/23,1:35:17 PM,124.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
8600,3771,3/5/23,1:35:17 PM,128.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
8601,3772,3/5/23,1:38:19 PM,119.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
8602,3773,3/5/23,1:41:31 PM,110.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
8603,3773,3/5/23,1:41:31 PM,111.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
8604,3773,3/5/23,1:41:31 PM,122.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
8605,3774,3/5/23,1:47:15 PM,108.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
8606,3774,3/5/23,1:47:15 PM,124.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
8607,3774,3/5/23,1:47:15 PM,125.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
8608,3774,3/5/23,1:47:15 PM,109.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
8609,3774,3/5/23,1:47:15 PM,117.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
8610,3774,3/5/23,1:47:15 PM,112.0,7,data/order_details.csv,2026-07-19 18:23:37.208058+00:00
