order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
4291,1904,2/1/23,6:13:17 PM,117.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
4292,1904,2/1/23,6:13:17 PM,113.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
4293,1905,2/1/23,6:14:34 PM,101.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
4294,1905,2/1/23,6:14:34 PM,102.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
4295,1905,2/1/23,6:14:34 PM,108.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
4296,1906,2/1/23,6:17:07 PM,124.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
4297,1907,2/1/23,6:25:35 PM,131.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
4298,1908,2/1/23,6:28:56 PM,101.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
4299,1909,2/1/23,6:45:56 PM,117.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
4300,1910,2/1/23,6:57:06 PM,101.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
4301,1911,2/1/23,7:01:15 PM,102.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
4302,1912,2/1/23,7:01:32 PM,112.0,4,data/order_details.csv,2026-07-19 18:23:36.538255+00:00
