order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
1951,864,1/15/23,2:04:23 PM,123.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1952,864,1/15/23,2:04:23 PM,114.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1953,864,1/15/23,2:04:23 PM,132.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1954,865,1/15/23,2:10:00 PM,108.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1955,866,1/15/23,2:18:09 PM,118.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1956,867,1/15/23,2:19:28 PM,109.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1957,867,1/15/23,2:19:28 PM,109.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1958,868,1/15/23,2:27:25 PM,121.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1959,869,1/15/23,2:31:43 PM,123.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1960,869,1/15/23,2:31:43 PM,106.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1961,870,1/15/23,2:38:31 PM,124.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1962,870,1/15/23,2:38:31 PM,125.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
1963,871,1/15/23,2:45:22 PM,103.0,2,data/order_details.csv,2026-07-19 18:23:36.147765+00:00
