order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
2081,927,1/16/23,1:59:21 PM,109.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2082,927,1/16/23,1:59:21 PM,110.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2083,927,1/16/23,1:59:21 PM,129.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2084,927,1/16/23,1:59:21 PM,111.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2085,927,1/16/23,1:59:21 PM,131.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2086,928,1/16/23,2:14:40 PM,102.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2087,928,1/16/23,2:14:40 PM,106.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2088,929,1/16/23,2:24:45 PM,124.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2089,930,1/16/23,3:00:11 PM,110.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2090,930,1/16/23,3:00:11 PM,111.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2091,930,1/16/23,3:00:11 PM,112.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2092,931,1/16/23,3:27:24 PM,101.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
2093,931,1/16/23,3:27:24 PM,124.0,2,data/order_details.csv,2026-07-19 18:23:36.169318+00:00
