order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
10507,4607,3/19/23,11:40:57 AM,117.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
10508,4607,3/19/23,11:40:57 AM,111.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
10509,4608,3/19/23,11:45:56 AM,103.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
10510,4608,3/19/23,11:45:56 AM,108.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
10511,4608,3/19/23,11:45:56 AM,117.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
10512,4608,3/19/23,11:45:56 AM,127.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
10513,4609,3/19/23,12:02:16 PM,118.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
10514,4610,3/19/23,12:20:14 PM,113.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
10515,4611,3/19/23,12:26:04 PM,102.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
10516,4611,3/19/23,12:26:04 PM,104.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
10517,4611,3/19/23,12:26:04 PM,108.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
10518,4611,3/19/23,12:26:04 PM,108.0,9,data/order_details.csv,2026-07-19 18:23:37.515742+00:00
