order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
9991,4374,3/15/23,3:48:11 PM,101.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
9992,4375,3/15/23,4:00:44 PM,107.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
9993,4375,3/15/23,4:00:44 PM,122.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
9994,4375,3/15/23,4:00:44 PM,130.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
9995,4376,3/15/23,4:03:18 PM,118.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
9996,4376,3/15/23,4:03:18 PM,120.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
9997,4377,3/15/23,4:07:56 PM,125.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
9998,4377,3/15/23,4:07:56 PM,120.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
9999,4377,3/15/23,4:07:56 PM,123.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
10000,4378,3/15/23,4:12:31 PM,121.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
10001,4378,3/15/23,4:12:31 PM,106.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
10002,4379,3/15/23,4:12:56 PM,129.0,9,data/order_details.csv,2026-07-19 18:23:37.433088+00:00
