order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
10303,4507,3/17/23,5:25:02 PM,101.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
10304,4507,3/17/23,5:25:02 PM,130.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
10305,4507,3/17/23,5:25:02 PM,132.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
10306,4508,3/17/23,5:27:45 PM,129.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
10307,4508,3/17/23,5:27:45 PM,130.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
10308,4509,3/17/23,5:29:30 PM,113.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
10309,4510,3/17/23,5:54:33 PM,124.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
10310,4510,3/17/23,5:54:33 PM,125.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
10311,4510,3/17/23,5:54:33 PM,127.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
10312,4510,3/17/23,5:54:33 PM,118.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
10313,4511,3/17/23,5:57:13 PM,108.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
10314,4511,3/17/23,5:57:13 PM,117.0,9,data/order_details.csv,2026-07-19 18:23:37.485430+00:00
