order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
10015,4383,3/15/23,4:38:07 PM,116.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
10016,4383,3/15/23,4:38:07 PM,114.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
10017,4384,3/15/23,4:57:07 PM,101.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
10018,4384,3/15/23,4:57:07 PM,121.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
10019,4385,3/15/23,5:13:38 PM,103.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
10020,4385,3/15/23,5:13:38 PM,108.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
10021,4385,3/15/23,5:13:38 PM,122.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
10022,4385,3/15/23,5:13:38 PM,122.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
10023,4386,3/15/23,5:30:07 PM,108.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
10024,4386,3/15/23,5:30:07 PM,111.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
10025,4386,3/15/23,5:30:07 PM,119.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
10026,4387,3/15/23,6:01:50 PM,129.0,9,data/order_details.csv,2026-07-19 18:23:37.436444+00:00
