order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
3763,1670,1/29/23,11:52:11 AM,105.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
3764,1670,1/29/23,11:52:11 AM,122.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
3765,1670,1/29/23,11:52:11 AM,132.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
3766,1671,1/29/23,11:55:01 AM,101.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
3767,1671,1/29/23,11:55:01 AM,102.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
3768,1672,1/29/23,12:14:46 PM,130.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
3769,1673,1/29/23,12:19:02 PM,129.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
3770,1674,1/29/23,12:26:17 PM,124.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
3771,1675,1/29/23,12:26:53 PM,109.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
3772,1675,1/29/23,12:26:53 PM,113.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
3773,1675,1/29/23,12:26:53 PM,120.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
3774,1675,1/29/23,12:26:53 PM,122.0,3,data/order_details.csv,2026-07-19 18:23:36.451625+00:00
