order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
2809,1241,1/21/23,6:43:02 PM,131.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2810,1242,1/21/23,6:50:51 PM,120.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2811,1242,1/21/23,6:50:51 PM,120.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2812,1242,1/21/23,6:50:51 PM,106.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2813,1242,1/21/23,6:50:51 PM,,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2814,1243,1/21/23,7:02:27 PM,118.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2815,1243,1/21/23,7:02:27 PM,122.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2816,1244,1/21/23,7:24:32 PM,101.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2817,1244,1/21/23,7:24:32 PM,115.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2818,1244,1/21/23,7:24:32 PM,111.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2819,1244,1/21/23,7:24:32 PM,113.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2820,1245,1/21/23,7:26:35 PM,103.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
2821,1246,1/21/23,7:36:04 PM,107.0,3,data/order_details.csv,2026-07-19 18:23:36.280420+00:00
