order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
1860,825,1/14/23,6:06:06 PM,120.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1861,826,1/14/23,6:06:14 PM,104.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1862,826,1/14/23,6:06:14 PM,117.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1863,826,1/14/23,6:06:14 PM,113.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1864,827,1/14/23,6:09:48 PM,103.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1865,827,1/14/23,6:09:48 PM,111.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1866,828,1/14/23,6:23:55 PM,104.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1867,828,1/14/23,6:23:55 PM,118.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1868,829,1/14/23,6:27:42 PM,111.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1869,829,1/14/23,6:27:42 PM,118.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1870,829,1/14/23,6:27:42 PM,122.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1871,829,1/14/23,6:27:42 PM,123.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
1872,830,1/14/23,6:38:17 PM,109.0,2,data/order_details.csv,2026-07-19 18:23:36.119836+00:00
