order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
2367,1054,1/18/23,3:56:04 PM,113.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2368,1055,1/18/23,4:07:14 PM,107.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2369,1056,1/18/23,4:12:18 PM,101.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2370,1056,1/18/23,4:12:18 PM,119.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2371,1056,1/18/23,4:12:18 PM,106.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2372,1057,1/18/23,4:18:37 PM,109.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2373,1057,1/18/23,4:18:37 PM,113.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2374,1058,1/18/23,4:30:09 PM,102.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2375,1059,1/18/23,4:30:14 PM,101.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2376,1059,1/18/23,4:30:14 PM,129.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2377,1059,1/18/23,4:30:14 PM,113.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2378,1059,1/18/23,4:30:14 PM,123.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
2379,1060,1/18/23,4:39:46 PM,129.0,2,data/order_details.csv,2026-07-19 18:23:36.212265+00:00
