order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
11623,5109,3/27/23,6:19:24 PM,131.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
11624,5109,3/27/23,6:19:24 PM,132.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
11625,5110,3/27/23,6:26:20 PM,124.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
11626,5110,3/27/23,6:26:20 PM,113.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
11627,5110,3/27/23,6:26:20 PM,132.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
11628,5111,3/27/23,6:46:46 PM,108.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
11629,5111,3/27/23,6:46:46 PM,105.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
11630,5111,3/27/23,6:46:46 PM,122.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
11631,5112,3/27/23,6:54:36 PM,110.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
11632,5113,3/27/23,7:14:27 PM,105.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
11633,5114,3/27/23,7:15:56 PM,107.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
11634,5114,3/27/23,7:15:56 PM,127.0,10,data/order_details.csv,2026-07-19 18:23:37.819274+00:00
