order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
11203,4916,3/24/23,5:10:38 PM,107.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
11204,4917,3/24/23,5:28:09 PM,108.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
11205,4918,3/24/23,5:33:38 PM,101.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
11206,4919,3/24/23,5:39:17 PM,117.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
11207,4919,3/24/23,5:39:17 PM,119.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
11208,4919,3/24/23,5:39:17 PM,106.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
11209,4920,3/24/23,5:39:24 PM,125.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
11210,4920,3/24/23,5:39:24 PM,117.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
11211,4921,3/24/23,5:59:12 PM,120.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
11212,4921,3/24/23,5:59:12 PM,106.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
11213,4922,3/24/23,6:10:44 PM,115.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
11214,4922,3/24/23,6:10:44 PM,113.0,10,data/order_details.csv,2026-07-19 18:23:37.750934+00:00
