order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
5443,2404,2/9/23,8:09:44 PM,119.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
5444,2404,2/9/23,8:09:44 PM,130.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
5445,2405,2/9/23,8:38:13 PM,118.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
5446,2406,2/9/23,9:08:21 PM,107.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
5447,2406,2/9/23,9:08:21 PM,113.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
5448,2407,2/9/23,9:51:59 PM,128.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
5449,2408,2/9/23,10:01:04 PM,124.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
5450,2408,2/9/23,10:01:04 PM,125.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
5451,2409,2/10/23,11:28:16 AM,101.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
5452,2409,2/10/23,11:28:16 AM,113.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
5453,2409,2/10/23,11:28:16 AM,121.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
5454,2409,2/10/23,11:28:16 AM,114.0,5,data/order_details.csv,2026-07-19 18:23:36.712716+00:00
