order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
5095,2255,2/7/23,3:15:54 PM,122.0,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
5096,2256,2/7/23,3:22:04 PM,125.0,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
5097,2256,2/7/23,3:22:04 PM,113.0,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
5098,2256,2/7/23,3:22:04 PM,106.0,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
5099,2256,2/7/23,3:22:04 PM,132.0,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
5100,2257,2/7/23,3:28:55 PM,107.0,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
5101,2257,2/7/23,3:28:55 PM,117.0,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
5102,2257,2/7/23,3:28:55 PM,106.0,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
5103,2258,2/7/23,3:34:05 PM,,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
5104,2259,2/7/23,3:41:25 PM,119.0,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
5105,2260,2/7/23,3:43:28 PM,101.0,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
5106,2260,2/7/23,3:43:28 PM,115.0,5,data/order_details.csv,2026-07-19 18:23:36.660381+00:00
