order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
5779,2561,2/12/23,2:28:55 PM,103.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
5780,2562,2/12/23,2:30:22 PM,110.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
5781,2562,2/12/23,2:30:22 PM,129.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
5782,2562,2/12/23,2:30:22 PM,113.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
5783,2562,2/12/23,2:30:22 PM,105.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
5784,2563,2/12/23,2:43:38 PM,116.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
5785,2563,2/12/23,2:43:38 PM,111.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
5786,2563,2/12/23,2:43:38 PM,114.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
5787,2564,2/12/23,2:53:19 PM,106.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
5788,2565,2/12/23,3:04:49 PM,103.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
5789,2565,2/12/23,3:04:49 PM,108.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
5790,2565,2/12/23,3:04:49 PM,109.0,5,data/order_details.csv,2026-07-19 18:23:36.761381+00:00
