order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
8227,3613,3/2/23,4:36:54 PM,,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
8228,3614,3/2/23,4:58:21 PM,120.0,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
8229,3614,3/2/23,4:58:21 PM,130.0,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
8230,3615,3/2/23,5:13:08 PM,101.0,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
8231,3615,3/2/23,5:13:08 PM,102.0,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
8232,3615,3/2/23,5:13:08 PM,113.0,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
8233,3616,3/2/23,5:19:07 PM,102.0,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
8234,3616,3/2/23,5:19:07 PM,132.0,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
8235,3617,3/2/23,5:31:32 PM,101.0,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
8236,3617,3/2/23,5:31:32 PM,105.0,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
8237,3617,3/2/23,5:31:32 PM,132.0,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
8238,3618,3/2/23,5:33:55 PM,107.0,7,data/order_details.csv,2026-07-19 18:23:37.148598+00:00
