order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
7687,3385,2/26/23,5:45:02 PM,109.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
7688,3385,2/26/23,5:45:02 PM,119.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
7689,3386,2/26/23,5:50:20 PM,102.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
7690,3386,2/26/23,5:50:20 PM,131.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
7691,3387,2/26/23,5:51:35 PM,108.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
7692,3387,2/26/23,5:51:35 PM,120.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
7693,3387,2/26/23,5:51:35 PM,121.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
7694,3388,2/26/23,5:53:56 PM,109.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
7695,3388,2/26/23,5:53:56 PM,131.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
7696,3389,2/26/23,6:19:17 PM,127.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
7697,3390,2/26/23,6:26:17 PM,127.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
7698,3390,2/26/23,6:26:17 PM,112.0,7,data/order_details.csv,2026-07-19 18:23:37.063494+00:00
