order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
6367,2814,2/16/23,6:21:06 PM,106.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
6368,2815,2/16/23,6:21:17 PM,107.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
6369,2815,2/16/23,6:21:17 PM,108.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
6370,2815,2/16/23,6:21:17 PM,106.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
6371,2816,2/16/23,6:21:37 PM,101.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
6372,2816,2/16/23,6:21:37 PM,107.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
6373,2817,2/16/23,6:37:05 PM,126.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
6374,2817,2/16/23,6:37:05 PM,122.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
6375,2818,2/16/23,6:40:09 PM,107.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
6376,2818,2/16/23,6:40:09 PM,118.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
6377,2818,2/16/23,6:40:09 PM,120.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
6378,2819,2/16/23,7:26:51 PM,109.0,6,data/order_details.csv,2026-07-19 18:23:36.852379+00:00
