order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
6763,2986,2/19/23,5:39:32 PM,126.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
6764,2986,2/19/23,5:39:32 PM,117.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
6765,2987,2/19/23,5:41:19 PM,102.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
6766,2987,2/19/23,5:41:19 PM,126.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
6767,2987,2/19/23,5:41:19 PM,112.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
6768,2987,2/19/23,5:41:19 PM,120.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
6769,2988,2/19/23,5:42:25 PM,107.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
6770,2988,2/19/23,5:42:25 PM,131.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
6771,2989,2/19/23,6:11:40 PM,101.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
6772,2989,2/19/23,6:11:40 PM,126.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
6773,2989,2/19/23,6:11:40 PM,129.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
6774,2990,2/19/23,6:13:19 PM,130.0,6,data/order_details.csv,2026-07-19 18:23:36.915744+00:00
