order_details_id,order_id,order_date,order_time,item_id,batch_id,source_file,created_at
3835,1704,1/29/23,6:15:40 PM,132.0,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
3836,1705,1/29/23,6:38:41 PM,110.0,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
3837,1705,1/29/23,6:38:41 PM,129.0,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
3838,1706,1/29/23,6:44:29 PM,129.0,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
3839,1707,1/29/23,6:45:58 PM,110.0,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
3840,1707,1/29/23,6:45:58 PM,113.0,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
3841,1708,1/29/23,6:53:35 PM,117.0,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
3842,1709,1/29/23,6:55:40 PM,101.0,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
3843,1709,1/29/23,6:55:40 PM,118.0,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
3844,1709,1/29/23,6:55:40 PM,,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
3845,1710,1/29/23,6:58:20 PM,102.0,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
3846,1710,1/29/23,6:58:20 PM,125.0,4,data/order_details.csv,2026-07-19 18:23:36.463367+00:00
